forecast_date,day_name,is_weekend,cluster,cluster_enc,day_of_week,week,avg_priority,peak_hour_frac,rolling_7_mean,rolling_7_std,rolling_7_max,spike_probability,predicted_spike,top_junction,risk_score,risk_tier,center_lat,center_lon,alert_level,recommended_deploy_hour,dispatch_instruction
2024-04-09,Tue,0,367,298,1,15,2.2142857142857144,0.21428571428571427,1.2857142857142858,0.48795003647426666,2,0.891,1,"BTP033 - Sophia High School, Sankey Road",4.27,🟠 HIGH,12.98589671875,77.58852836875,🔴 CRITICAL,19,"🚨 DEPLOY 2+ units at 19:00. Tow zone activation. Priority: BTP033 - Sophia High School, Sankey Road"
2024-04-09,Tue,0,299,222,1,15,2.0535714285714284,0.05357142857142857,3.2857142857142856,2.2886885410853175,8,0.891,1,No Junction,4.37,🟠 HIGH,12.991842223943662,77.59439171408451,🔴 CRITICAL,22,🚨 DEPLOY 2+ units at 22:00. Tow zone activation. Priority: No Junction
2024-04-09,Tue,0,264,184,1,15,2.0357142857142856,0.03571428571428571,2.857142857142857,2.1157009420498154,6,0.891,1,No Junction,1.9,🟢 LOW,12.91423073,77.638220015,🔴 CRITICAL,6,🚨 DEPLOY 2+ units at 6:00. Tow zone activation. Priority: No Junction
2024-04-09,Tue,0,390,324,1,15,2.642857142857143,0.21428571428571427,1.2857142857142858,0.48795003647426666,2,0.89,1,No Junction,4.6,🟠 HIGH,12.97373118012048,77.60935364277108,🔴 CRITICAL,4,🚨 DEPLOY 2+ units at 4:00. Tow zone activation. Priority: No Junction
2024-04-09,Tue,0,320,247,1,15,2.9285714285714284,0.03571428571428571,2.2857142857142856,0.951189731211342,4,0.89,1,No Junction,5.42,🟠 HIGH,12.987058693694232,77.61943576738648,🔴 CRITICAL,5,🚨 DEPLOY 2+ units at 5:00. Tow zone activation. Priority: No Junction
2024-04-09,Tue,0,140,47,1,15,2.0714285714285716,0.07142857142857142,3.2857142857142856,2.627691364061218,8,0.888,1,No Junction,5.04,🟠 HIGH,12.990307040769231,77.57460383423077,🔴 CRITICAL,23,🚨 DEPLOY 2+ units at 23:00. Tow zone activation. Priority: No Junction
2024-04-09,Tue,0,540,491,1,15,2.1333333333333333,0.07619047619047618,2.142857142857143,1.5735915849388862,5,0.888,1,No Junction,3.88,🟡 MEDIUM,13.007162695238094,77.75728265714285,🔴 CRITICAL,7,🚨 DEPLOY 2+ units at 7:00. Tow zone activation. Priority: No Junction
2024-04-09,Tue,0,451,392,1,15,2.142857142857143,0.14285714285714285,1.4285714285714286,0.7867957924694431,3,0.887,1,No Junction,4.34,🟠 HIGH,13.04067510886076,77.58979217341772,🔴 CRITICAL,6,🚨 DEPLOY 2+ units at 6:00. Tow zone activation. Priority: No Junction
2024-04-09,Tue,0,352,282,1,15,2.5714285714285716,0.14285714285714285,1.8571428571428572,1.2149857925879117,4,0.887,1,No Junction,5.54,🟠 HIGH,13.099283572897384,77.59741708574597,🔴 CRITICAL,3,🚨 DEPLOY 2+ units at 3:00. Tow zone activation. Priority: No Junction
2024-04-09,Tue,0,280,202,1,15,2.0408163265306123,0.04081632653061224,2.2857142857142856,2.214669705568283,7,0.884,1,"BTP226 - 33rd Cross, 11th Main, Jayanagar",5.94,🟠 HIGH,12.926234069026547,77.58433439026548,🔴 CRITICAL,5,"🚨 DEPLOY 2+ units at 5:00. Tow zone activation. Priority: BTP226 - 33rd Cross, 11th Main, Jayanagar"
2024-04-09,Tue,0,354,284,1,15,2.4857142857142853,0.14285714285714285,1.8571428571428572,1.4638501094227998,5,0.884,1,BTP119 - Minerva Circle,6.03,🟠 HIGH,12.955221057446808,77.57982232978723,🔴 CRITICAL,4,🚨 DEPLOY 2+ units at 4:00. Tow zone activation. Priority: BTP119 - Minerva Circle
2024-04-09,Tue,0,423,361,1,15,2.157142857142857,0.07142857142857142,2.0,1.5275252316519468,5,0.884,1,BTP180 - Swagath Poornima Theatre,7.13,🔴 CRITICAL,12.96121301654676,77.58675334892087,🔴 CRITICAL,6,🚨 DEPLOY 2+ units at 6:00. Tow zone activation. Priority: BTP180 - Swagath Poornima Theatre
2024-04-09,Tue,0,378,310,1,15,2.0714285714285716,0.07142857142857142,1.4285714285714286,0.7867957924694432,3,0.883,1,No Junction,4.23,🟠 HIGH,13.004200836994617,77.75694498495278,🔴 CRITICAL,22,🚨 DEPLOY 2+ units at 22:00. Tow zone activation. Priority: No Junction
2024-04-09,Tue,0,248,166,1,15,2.142857142857143,0.14285714285714285,2.2857142857142856,2.214669705568283,7,0.883,1,No Junction,5.49,🟠 HIGH,12.987007057390027,77.5192376010845,🔴 CRITICAL,1,🚨 DEPLOY 2+ units at 1:00. Tow zone activation. Priority: No Junction
2024-04-09,Tue,0,279,200,1,15,2.357142857142857,0.35714285714285715,1.4285714285714286,0.5345224838248488,2,0.881,1,"BTP191 - 40th Cross, 4th Main, Jayanagar",5.87,🟠 HIGH,12.919807925974023,77.58366238961038,🔴 CRITICAL,22,"🚨 DEPLOY 2+ units at 22:00. Tow zone activation. Priority: BTP191 - 40th Cross, 4th Main, Jayanagar"
2024-04-09,Tue,0,252,171,1,15,2.142857142857143,0.14285714285714285,2.142857142857143,1.864454471471609,6,0.881,1,No Junction,1.97,🟢 LOW,12.893334814285714,77.5988900047619,🔴 CRITICAL,1,🚨 DEPLOY 2+ units at 1:00. Tow zone activation. Priority: No Junction
2024-04-09,Tue,0,232,149,1,15,2.2857142857142856,0.2857142857142857,1.4285714285714286,0.7867957924694431,3,0.88,1,No Junction,4.15,🟠 HIGH,12.88175226625,77.59585130625001,🔴 CRITICAL,20,🚨 DEPLOY 2+ units at 20:00. Tow zone activation. Priority: No Junction
2024-04-09,Tue,0,502,449,1,15,2.142857142857143,0.14285714285714285,1.7142857142857142,0.7559289460184545,3,0.88,1,"BTP177 - Aurobindo Circle, ORR",5.91,🟠 HIGH,12.914178702380951,77.58580858333333,🔴 CRITICAL,1,"🚨 DEPLOY 2+ units at 1:00. Tow zone activation. Priority: BTP177 - Aurobindo Circle, ORR"
2024-04-09,Tue,0,395,329,1,15,2.2857142857142856,0.2857142857142857,1.2857142857142858,0.7559289460184545,3,0.879,1,No Junction,4.63,🟠 HIGH,12.901606989473684,77.66052715526315,🔴 CRITICAL,23,🚨 DEPLOY 2+ units at 23:00. Tow zone activation. Priority: No Junction
2024-04-09,Tue,0,642,604,1,15,2.0952380952380953,0.09523809523809523,2.142857142857143,0.8997354108424372,3,0.879,1,BTP109 - Dewan Madhava Rao Junction,3.79,🟡 MEDIUM,12.942167804545454,77.5719432,🔴 CRITICAL,22,🚨 DEPLOY 2+ units at 22:00. Tow zone activation. Priority: BTP109 - Dewan Madhava Rao Junction
2024-04-09,Tue,0,314,240,1,15,5.678571428571429,0.14285714285714285,2.0,1.0,4,0.878,1,No Junction,5.69,🟠 HIGH,12.955749143181816,77.718445875,🔴 CRITICAL,4,🚨 DEPLOY 2+ units at 4:00. Tow zone activation. Priority: No Junction
2024-04-09,Tue,0,534,484,1,15,2.047619047619048,0.047619047619047616,3.0,3.0550504633038935,9,0.877,1,No Junction,3.12,🟡 MEDIUM,13.037728012962964,77.58954553518518,🔴 CRITICAL,4,🚨 DEPLOY 2+ units at 4:00. Tow zone activation. Priority: No Junction
2024-04-09,Tue,0,521,470,1,15,2.0952380952380953,0.09523809523809523,2.2857142857142856,1.799470821684875,6,0.877,1,No Junction,3.11,🟡 MEDIUM,13.017410806451611,77.59180035806452,🔴 CRITICAL,5,🚨 DEPLOY 2+ units at 5:00. Tow zone activation. Priority: No Junction
2024-04-09,Tue,0,220,136,1,15,2.6785714285714284,0.14285714285714285,1.7142857142857142,1.1126972805283735,4,0.876,1,BTP180 - Swagath Poornima Theatre,5.6,🟠 HIGH,12.961894156,77.58926159399999,🔴 CRITICAL,21,🚨 DEPLOY 2+ units at 21:00. Tow zone activation. Priority: BTP180 - Swagath Poornima Theatre
2024-04-09,Tue,0,263,183,1,15,2.142857142857143,0.14285714285714285,1.0,0.0,1,0.876,1,No Junction,2.31,🟡 MEDIUM,12.92184737,77.64513061,🔴 CRITICAL,5,🚨 DEPLOY 2+ units at 5:00. Tow zone activation. Priority: No Junction
2024-04-09,Tue,0,635,596,1,15,2.761904761904762,0.19047619047619047,2.142857142857143,1.4638501094227998,5,0.876,1,No Junction,4.22,🟠 HIGH,13.060833845454544,77.46116179696969,🔴 CRITICAL,7,🚨 DEPLOY 2+ units at 7:00. Tow zone activation. Priority: No Junction
2024-04-09,Tue,0,476,419,1,15,2.0317460317460316,0.031746031746031744,3.5714285714285716,2.819996622760558,9,0.875,1,BTP146 - Domlur Water Tank,5.73,🟠 HIGH,12.960581054838707,77.63852746451613,🔴 CRITICAL,5,🚨 DEPLOY 2+ units at 5:00. Tow zone activation. Priority: BTP146 - Domlur Water Tank
2024-04-09,Tue,0,370,302,1,15,2.142857142857143,0.14285714285714285,2.142857142857143,1.8644544714716091,6,0.874,1,No Junction,1.79,🟢 LOW,13.183993478947368,77.68681056315789,🔴 CRITICAL,22,🚨 DEPLOY 2+ units at 22:00. Tow zone activation. Priority: No Junction
2024-04-09,Tue,0,637,598,1,15,2.04,0.04,3.0,2.345207879911715,6,0.874,1,No Junction,1.34,🟢 LOW,12.974792053333337,77.60541928666666,🔴 CRITICAL,4,🚨 DEPLOY 2+ units at 4:00. Tow zone activation. Priority: No Junction
2024-04-09,Tue,0,254,173,1,15,2.607142857142857,0.2857142857142857,1.4285714285714286,0.5345224838248488,2,0.874,1,BTP085 - Briyand Circle,5.14,🟠 HIGH,12.96725089642857,77.56809079285713,🔴 CRITICAL,21,🚨 DEPLOY 2+ units at 21:00. Tow zone activation. Priority: BTP085 - Briyand Circle
2024-04-09,Tue,0,645,607,1,15,2.857142857142857,0.14285714285714285,2.0,1.2909944487358056,4,0.874,1,"BTP001 - 10th Cross, Dr. Rajkumar Road",3.97,🟡 MEDIUM,13.005426264285717,77.55408600714286,🔴 CRITICAL,1,"🚨 DEPLOY 2+ units at 1:00. Tow zone activation. Priority: BTP001 - 10th Cross, Dr. Rajkumar Road"
2024-04-09,Tue,0,289,211,1,15,2.2857142857142856,0.2857142857142857,2.2857142857142856,1.3801311186847083,4,0.873,1,No Junction,5.28,🟠 HIGH,13.058364151071576,77.59316319729975,🔴 CRITICAL,20,🚨 DEPLOY 2+ units at 20:00. Tow zone activation. Priority: No Junction
2024-04-09,Tue,0,326,253,1,15,2.2857142857142856,0.2857142857142857,2.142857142857143,1.4638501094227998,5,0.873,1,No Junction,4.55,🟠 HIGH,13.191939051351351,77.68090851621622,🔴 CRITICAL,23,🚨 DEPLOY 2+ units at 23:00. Tow zone activation. Priority: No Junction
2024-04-09,Tue,0,161,70,1,15,2.142857142857143,0.14285714285714285,2.4285714285714284,1.2724180205607034,4,0.873,1,No Junction,2.76,🟡 MEDIUM,12.99646372142857,77.61223960714287,🔴 CRITICAL,22,🚨 DEPLOY 2+ units at 22:00. Tow zone activation. Priority: No Junction
2024-04-09,Tue,0,250,169,1,15,2.122448979591837,0.12244897959183673,3.142857142857143,2.193062655175134,7,0.873,1,"BTP123 - 10th Cross, Wilson Garden",5.8,🟠 HIGH,12.944739723809525,77.59708451785714,🔴 CRITICAL,3,"🚨 DEPLOY 2+ units at 3:00. Tow zone activation. Priority: BTP123 - 10th Cross, Wilson Garden"
2024-04-09,Tue,0,508,455,1,15,2.142857142857143,0.14285714285714285,1.7142857142857142,1.4960264830861911,5,0.873,1,No Junction,2.65,🟡 MEDIUM,12.921682453234212,77.66792372538269,🔴 CRITICAL,22,🚨 DEPLOY 2+ units at 22:00. Tow zone activation. Priority: No Junction
2024-04-09,Tue,0,688,654,1,15,2.142857142857143,0.14285714285714285,1.4285714285714286,0.7867957924694432,3,0.872,1,No Junction,3.66,🟡 MEDIUM,12.85764155673928,77.58897488495136,🔴 CRITICAL,4,🚨 DEPLOY 2+ units at 4:00. Tow zone activation. Priority: No Junction
2024-04-09,Tue,0,78,756,1,15,2.047619047619048,0.047619047619047616,3.142857142857143,2.853569193634026,9,0.872,1,No Junction,3.12,🟡 MEDIUM,12.911932183018868,77.6516151754717,🔴 CRITICAL,5,🚨 DEPLOY 2+ units at 5:00. Tow zone activation. Priority: No Junction
2024-04-09,Tue,0,473,416,1,15,2.142857142857143,0.14285714285714285,1.7142857142857142,0.48795003647426666,2,0.872,1,No Junction,3.27,🟡 MEDIUM,13.058456661290323,77.54610555806451,🔴 CRITICAL,6,🚨 DEPLOY 2+ units at 6:00. Tow zone activation. Priority: No Junction
2024-04-09,Tue,0,133,39,1,15,2.0408163265306123,0.04081632653061224,3.857142857142857,3.8483144114694956,11,0.871,1,BTP220 - Puttanna Junction,4.92,🟠 HIGH,12.92939044368932,77.58381491067962,🔴 CRITICAL,5,🚨 DEPLOY 2+ units at 5:00. Tow zone activation. Priority: BTP220 - Puttanna Junction
2024-04-09,Tue,0,376,308,1,15,2.142857142857143,0.14285714285714285,1.5714285714285714,1.133893419027682,4,0.871,1,No Junction,5.64,🟠 HIGH,12.89434402007266,77.65719574162623,🔴 CRITICAL,20,🚨 DEPLOY 2+ units at 20:00. Tow zone activation. Priority: No Junction
2024-04-09,Tue,0,366,297,1,15,2.4285714285714284,0.42857142857142855,2.142857142857143,1.3451854182690985,4,0.867,1,No Junction,4.03,🟠 HIGH,12.979363473076925,77.75136613076923,🔴 CRITICAL,20,🚨 DEPLOY 2+ units at 20:00. Tow zone activation. Priority: No Junction
2024-04-09,Tue,0,559,511,1,15,2.066666666666667,0.06666666666666667,3.4,2.4083189157584592,6,0.866,1,No Junction,2.07,🟡 MEDIUM,12.919282976470589,77.65170548235294,🔴 CRITICAL,0,🚨 DEPLOY 2+ units at 0:00. Tow zone activation. Priority: No Junction
2024-04-09,Tue,0,297,220,1,15,3.6785714285714284,0.21428571428571427,1.4285714285714286,0.7867957924694431,3,0.866,1,No Junction,5.97,🟠 HIGH,12.93656452437777,77.7038698004659,🔴 CRITICAL,6,🚨 DEPLOY 2+ units at 6:00. Tow zone activation. Priority: No Junction
2024-04-09,Tue,0,524,473,1,15,2.9285714285714284,0.2857142857142857,1.7142857142857142,0.9511897312113419,3,0.866,1,No Junction,4.22,🟠 HIGH,12.874157881818183,77.54087755909092,🔴 CRITICAL,7,🚨 DEPLOY 2+ units at 7:00. Tow zone activation. Priority: No Junction
2024-04-09,Tue,0,488,432,1,15,2.0952380952380953,0.09523809523809523,2.857142857142857,2.0354009783964297,6,0.866,1,No Junction,5.18,🟠 HIGH,13.071065265,77.59250248500001,🔴 CRITICAL,23,🚨 DEPLOY 2+ units at 23:00. Tow zone activation. Priority: No Junction
2024-04-09,Tue,0,221,137,1,15,2.4285714285714284,0.42857142857142855,1.5714285714285714,0.7867957924694431,3,0.866,1,No Junction,3.84,🟡 MEDIUM,12.925154192307692,77.63457834615384,🔴 CRITICAL,22,🚨 DEPLOY 2+ units at 22:00. Tow zone activation. Priority: No Junction
2024-04-09,Tue,0,166,75,1,15,2.142857142857143,0.14285714285714285,1.1428571428571428,0.37796447300922725,2,0.865,1,No Junction,5.37,🟠 HIGH,13.008480470731708,77.54300357902439,🔴 CRITICAL,22,🚨 DEPLOY 2+ units at 22:00. Tow zone activation. Priority: No Junction
2024-04-09,Tue,0,535,485,1,15,2.142857142857143,0.14285714285714285,2.0,1.8257418583505538,6,0.864,1,No Junction,3.92,🟡 MEDIUM,12.97501874032258,77.60415116451613,🔴 CRITICAL,2,🚨 DEPLOY 2+ units at 2:00. Tow zone activation. Priority: No Junction
2024-04-09,Tue,0,69,656,1,15,2.238095238095238,0.14285714285714285,1.4285714285714286,0.7867957924694431,3,0.864,1,No Junction,6.26,🟠 HIGH,12.97160179661017,77.50759296949153,🔴 CRITICAL,5,🚨 DEPLOY 2+ units at 5:00. Tow zone activation. Priority: No Junction
2024-04-09,Tue,0,629,589,1,15,2.2142857142857144,0.21428571428571427,2.142857142857143,1.4638501094227998,5,0.864,1,No Junction,2.44,🟡 MEDIUM,13.00453374090909,77.71007133636364,🔴 CRITICAL,2,🚨 DEPLOY 2+ units at 2:00. Tow zone activation. Priority: No Junction
2024-04-09,Tue,0,313,239,1,15,2.142857142857143,0.14285714285714285,3.142857142857143,2.193062655175134,7,0.864,1,BTP122 - Siddapura Junction,5.16,🟠 HIGH,12.94715012027027,77.59077726486487,🔴 CRITICAL,2,🚨 DEPLOY 2+ units at 2:00. Tow zone activation. Priority: BTP122 - Siddapura Junction
2024-04-09,Tue,0,446,386,1,15,2.5714285714285716,0.14285714285714285,1.7142857142857142,1.4960264830861911,5,0.863,1,BTP203 - RRMR Junction,5.71,🟠 HIGH,12.96722365,77.59434389615384,🔴 CRITICAL,0,🚨 DEPLOY 2+ units at 0:00. Tow zone activation. Priority: BTP203 - RRMR Junction
2024-04-09,Tue,0,677,642,1,15,2.142857142857143,0.14285714285714285,2.2857142857142856,1.7994708216848745,6,0.863,1,No Junction,1.49,🟢 LOW,12.92312046875,77.671035725,🔴 CRITICAL,5,🚨 DEPLOY 2+ units at 5:00. Tow zone activation. Priority: No Junction
2024-04-09,Tue,0,472,415,1,15,2.4285714285714284,0.42857142857142855,1.4285714285714286,0.7867957924694432,3,0.863,1,No Junction,5.24,🟠 HIGH,13.050215884745764,77.4945259118644,🔴 CRITICAL,20,🚨 DEPLOY 2+ units at 20:00. Tow zone activation. Priority: No Junction
2024-04-09,Tue,0,420,358,1,15,2.2857142857142856,0.2857142857142857,1.4285714285714286,0.5345224838248488,2,0.863,1,BTP091 - Sirsi Circle,5.91,🟠 HIGH,12.963026034375,77.55949089375,🔴 CRITICAL,21,🚨 DEPLOY 2+ units at 21:00. Tow zone activation. Priority: BTP091 - Sirsi Circle
2024-04-09,Tue,0,37,301,1,15,2.142857142857143,0.14285714285714285,2.5714285714285716,1.618347187425374,5,0.863,1,No Junction,5.43,🟠 HIGH,12.906832711369612,77.6966449075745,🔴 CRITICAL,8,🚨 DEPLOY 2+ units at 8:00. Tow zone activation. Priority: No Junction
2024-04-09,Tue,0,67,634,1,15,2.7857142857142856,0.14285714285714285,2.0,1.5275252316519468,5,0.862,1,BTP211 - Central Street Junction,5.72,🟠 HIGH,12.979484012372568,77.60361091357143,🔴 CRITICAL,5,🚨 DEPLOY 2+ units at 5:00. Tow zone activation. Priority: BTP211 - Central Street Junction
2024-04-09,Tue,0,338,266,1,15,2.4285714285714284,0.14285714285714285,1.5714285714285714,1.1338934190276817,4,0.862,1,BTP051 - Safina Plaza Junction,5.63,🟠 HIGH,12.980028045779012,77.60544989090687,🔴 CRITICAL,23,🚨 DEPLOY 2+ units at 23:00. Tow zone activation. Priority: BTP051 - Safina Plaza Junction
2024-04-09,Tue,0,188,99,1,15,2.2857142857142856,0.2857142857142857,1.2857142857142858,0.48795003647426666,2,0.861,1,No Junction,4.15,🟠 HIGH,12.966969231818185,77.54734344772727,🔴 CRITICAL,23,🚨 DEPLOY 2+ units at 23:00. Tow zone activation. Priority: No Junction
2024-04-09,Tue,0,694,661,1,15,2.7857142857142856,0.14285714285714285,1.2857142857142858,0.48795003647426666,2,0.861,1,No Junction,2.63,🟡 MEDIUM,13.02133607777778,77.63894145555555,🔴 CRITICAL,4,🚨 DEPLOY 2+ units at 4:00. Tow zone activation. Priority: No Junction
2024-04-09,Tue,0,190,102,1,15,2.2857142857142856,0.2857142857142857,1.8571428571428572,1.2149857925879117,4,0.861,1,No Junction,3.92,🟡 MEDIUM,12.919558335849056,77.64508539622642,🔴 CRITICAL,0,🚨 DEPLOY 2+ units at 0:00. Tow zone activation. Priority: No Junction
2024-04-09,Tue,0,325,252,1,15,2.142857142857143,0.14285714285714285,2.5714285714285716,2.507132682112035,8,0.861,1,No Junction,3.2,🟡 MEDIUM,13.007179169230769,77.59247286153847,🔴 CRITICAL,3,🚨 DEPLOY 2+ units at 3:00. Tow zone activation. Priority: No Junction
2024-04-09,Tue,0,218,133,1,15,2.5714285714285716,0.14285714285714285,1.0,0.0,1,0.858,1,BTP196 - Sarakki Main Road,6.44,🟠 HIGH,12.910905418181818,77.57826014242424,🔴 CRITICAL,8,🚨 DEPLOY 2+ units at 8:00. Tow zone activation. Priority: BTP196 - Sarakki Main Road
2024-04-09,Tue,0,361,292,1,15,2.5714285714285716,0.5714285714285714,1.5714285714285714,0.9759000729485331,3,0.858,1,No Junction,6.0,🟠 HIGH,12.937151908461535,77.62711259865385,🔴 CRITICAL,23,🚨 DEPLOY 2+ units at 23:00. Tow zone activation. Priority: No Junction
2024-04-09,Tue,0,341,270,1,15,2.4285714285714284,0.42857142857142855,1.7142857142857142,1.4960264830861911,5,0.858,1,BTP057 - Anand Rao Junction,5.59,🟠 HIGH,12.978484091304349,77.57236633913043,🔴 CRITICAL,23,🚨 DEPLOY 2+ units at 23:00. Tow zone activation. Priority: BTP057 - Anand Rao Junction
2024-04-09,Tue,0,399,333,1,15,2.257142857142857,0.2571428571428572,1.5714285714285714,1.511857892036909,5,0.857,1,No Junction,4.41,🟠 HIGH,12.91700245263158,77.62915876842105,🔴 CRITICAL,1,🚨 DEPLOY 2+ units at 1:00. Tow zone activation. Priority: No Junction
2024-04-09,Tue,0,692,659,1,15,2.142857142857143,0.14285714285714285,1.7142857142857142,0.9511897312113419,3,0.857,1,No Junction,1.62,🟢 LOW,13.020452770588236,77.6566628647059,🔴 CRITICAL,0,🚨 DEPLOY 2+ units at 0:00. Tow zone activation. Priority: No Junction
2024-04-09,Tue,0,194,106,1,15,2.0833333333333335,0.08333333333333333,4.428571428571429,2.63673679998231,8,0.856,1,BTP010 - Rajajinagar Entrance,7.46,🔴 CRITICAL,12.980726698474536,77.55820899319681,🔴 CRITICAL,7,🚨 DEPLOY 2+ units at 7:00. Tow zone activation. Priority: BTP010 - Rajajinagar Entrance
2024-04-09,Tue,0,26,179,1,15,3.5714285714285716,0.2857142857142857,1.5714285714285714,0.9759000729485331,3,0.855,1,No Junction,3.98,🟡 MEDIUM,13.010765704166666,77.50674338750001,🔴 CRITICAL,6,🚨 DEPLOY 2+ units at 6:00. Tow zone activation. Priority: No Junction
2024-04-09,Tue,0,526,475,1,15,2.142857142857143,0.14285714285714285,2.4285714285714284,1.8126539343499315,6,0.854,1,No Junction,2.48,🟡 MEDIUM,12.993249729411763,77.57020162941177,🔴 CRITICAL,4,🚨 DEPLOY 2+ units at 4:00. Tow zone activation. Priority: No Junction
2024-04-09,Tue,0,47,412,1,15,2.0714285714285716,0.07142857142857142,3.0,0.816496580927726,4,0.853,1,No Junction,5.59,🟠 HIGH,12.959568845373738,77.64507165864156,🔴 CRITICAL,22,🚨 DEPLOY 2+ units at 22:00. Tow zone activation. Priority: No Junction
2024-04-09,Tue,0,594,550,1,15,2.142857142857143,0.14285714285714285,1.1428571428571428,0.3779644730092273,2,0.852,1,BTP076 - Hudson Circle,3.14,🟡 MEDIUM,12.967179773913044,77.58840643913044,🔴 CRITICAL,20,🚨 DEPLOY 2+ units at 20:00. Tow zone activation. Priority: BTP076 - Hudson Circle
2024-04-09,Tue,0,153,61,1,15,2.0714285714285716,0.07142857142857142,2.0,1.4142135623730951,4,0.852,1,No Junction,5.95,🟠 HIGH,12.896647017058823,77.72004948235295,🔴 CRITICAL,6,🚨 DEPLOY 2+ units at 6:00. Tow zone activation. Priority: No Junction
2024-04-09,Tue,0,204,118,1,15,2.085714285714286,0.08571428571428572,3.5714285714285716,3.408672412985387,10,0.852,1,BTP172 - Nanjappa Circle,5.47,🟠 HIGH,12.960440330882353,77.60155917794117,🔴 CRITICAL,3,🚨 DEPLOY 2+ units at 3:00. Tow zone activation. Priority: BTP172 - Nanjappa Circle
2024-04-09,Tue,0,137,43,1,15,2.038095238095238,0.009523809523809523,8.142857142857142,5.367450401216932,15,0.852,1,BTP042 - Minsk Square Junction (CTO),6.09,🟠 HIGH,12.98129579944134,77.5985518916201,🔴 CRITICAL,23,🚨 DEPLOY 2+ units at 23:00. Tow zone activation. Priority: BTP042 - Minsk Square Junction (CTO)
2024-04-09,Tue,0,427,365,1,15,2.0714285714285716,0.07142857142857142,1.4285714285714286,0.5345224838248488,2,0.851,1,No Junction,4.03,🟠 HIGH,13.001893955357144,77.56933568928571,🔴 CRITICAL,0,🚨 DEPLOY 2+ units at 0:00. Tow zone activation. Priority: No Junction
2024-04-09,Tue,0,346,275,1,15,2.1507936507936507,0.15079365079365079,3.5714285714285716,2.63673679998231,9,0.85,1,No Junction,4.4,🟠 HIGH,13.009374106741571,77.69305326404495,🔴 CRITICAL,2,🚨 DEPLOY 2+ units at 2:00. Tow zone activation. Priority: No Junction
2024-04-09,Tue,0,145,52,1,15,2.142857142857143,0.14285714285714285,1.5714285714285714,0.5345224838248488,2,0.848,1,No Junction,4.68,🟠 HIGH,13.054967438709678,77.50761416559139,🔴 CRITICAL,5,🚨 DEPLOY 2+ units at 5:00. Tow zone activation. Priority: No Junction
2024-04-09,Tue,0,149,56,1,15,2.238095238095238,0.23809523809523808,1.4285714285714286,0.7867957924694432,3,0.848,1,BTP140 - Madiwala Check Post,4.51,🟠 HIGH,12.931803046428572,77.61381991785713,🔴 CRITICAL,6,🚨 DEPLOY 2+ units at 6:00. Tow zone activation. Priority: BTP140 - Madiwala Check Post
2024-04-09,Tue,0,685,651,1,15,2.142857142857143,0.14285714285714285,3.0,1.9148542155126762,6,0.847,1,No Junction,3.31,🟡 MEDIUM,12.907256233333332,77.63538347619048,🔴 CRITICAL,6,🚨 DEPLOY 2+ units at 6:00. Tow zone activation. Priority: No Junction
2024-04-09,Tue,0,96,865,1,15,2.1061224489795918,0.02040816326530612,4.285714285714286,3.251373336211726,10,0.847,1,"BTP115 - Sahasra Hospital, Jayanagar",6.36,🟠 HIGH,12.917230879054989,77.57354585767695,🔴 CRITICAL,21,"🚨 DEPLOY 2+ units at 21:00. Tow zone activation. Priority: BTP115 - Sahasra Hospital, Jayanagar"
2024-04-09,Tue,0,167,76,1,15,2.0142857142857142,0.014285714285714287,7.714285714285714,5.6484300389366515,17,0.846,1,"BTP123 - 10th Cross, Wilson Garden",6.28,🟠 HIGH,12.948928762184874,77.59784768991597,🔴 CRITICAL,2,"🚨 DEPLOY 2+ units at 2:00. Tow zone activation. Priority: BTP123 - 10th Cross, Wilson Garden"
2024-04-09,Tue,0,298,221,1,15,4.238095238095238,0.38095238095238093,1.2857142857142858,0.7559289460184544,3,0.846,1,No Junction,6.78,🟠 HIGH,12.909656083995646,77.55010167321035,🔴 CRITICAL,5,🚨 DEPLOY 2+ units at 5:00. Tow zone activation. Priority: No Junction
2024-04-09,Tue,0,815,796,1,15,2.142857142857143,0.14285714285714285,1.4285714285714286,0.7867957924694432,3,0.846,1,BTP054 - Shivananda Circle,4.54,🟠 HIGH,12.986506510000002,77.57974298500001,🔴 CRITICAL,1,🚨 DEPLOY 2+ units at 1:00. Tow zone activation. Priority: BTP054 - Shivananda Circle
2024-04-09,Tue,0,178,88,1,15,2.452380952380952,0.4523809523809524,1.5714285714285714,0.7867957924694431,3,0.846,1,No Junction,4.98,🟠 HIGH,13.026461887179488,77.72052914871794,🔴 CRITICAL,20,🚨 DEPLOY 2+ units at 20:00. Tow zone activation. Priority: No Junction
2024-04-09,Tue,0,553,505,1,15,2.2142857142857144,0.21428571428571427,2.5714285714285716,1.5118578920369088,5,0.845,1,"BTP177 - Aurobindo Circle, ORR",5.73,🟠 HIGH,12.915287623684211,77.58582061315789,🔴 CRITICAL,1,"🚨 DEPLOY 2+ units at 1:00. Tow zone activation. Priority: BTP177 - Aurobindo Circle, ORR"
2024-04-09,Tue,0,765,740,1,15,2.142857142857143,0.14285714285714285,3.0,2.70801280154532,9,0.845,1,No Junction,2.7,🟡 MEDIUM,12.897618501758362,77.63484485623472,🔴 CRITICAL,4,🚨 DEPLOY 2+ units at 4:00. Tow zone activation. Priority: No Junction
