forecast_date,day_name,is_weekend,cluster,hour,predicted_violations,is_high_slot,threshold_75,top_junction,risk_score,risk_tier,center_lat,center_lon
2024-04-09,Tue,0,0,0,0.13,0,0.39,No Junction,7.18,🔴 CRITICAL,12.957303344537817,77.51880455294118
2024-04-09,Tue,0,0,4,0.04,0,0.39,No Junction,7.18,🔴 CRITICAL,12.957303344537817,77.51880455294118
2024-04-09,Tue,0,0,5,0.09,0,0.39,No Junction,7.18,🔴 CRITICAL,12.957303344537817,77.51880455294118
2024-04-09,Tue,0,0,6,0.43,1,0.39,No Junction,7.18,🔴 CRITICAL,12.957303344537817,77.51880455294118
2024-04-09,Tue,0,0,7,0.13,0,0.39,No Junction,7.18,🔴 CRITICAL,12.957303344537817,77.51880455294118
2024-04-09,Tue,0,0,9,0.04,0,0.39,No Junction,7.18,🔴 CRITICAL,12.957303344537817,77.51880455294118
2024-04-09,Tue,0,0,10,0.04,0,0.39,No Junction,7.18,🔴 CRITICAL,12.957303344537817,77.51880455294118
2024-04-09,Tue,0,0,20,0.04,0,0.39,No Junction,7.18,🔴 CRITICAL,12.957303344537817,77.51880455294118
2024-04-09,Tue,0,0,22,0.04,0,0.39,No Junction,7.18,🔴 CRITICAL,12.957303344537817,77.51880455294118
2024-04-09,Tue,0,1,0,28.26,1,27.455,BTP082 - KR Market Junction,7.55,🔴 CRITICAL,12.972560405757417,77.57758053136375
2024-04-09,Tue,0,1,1,19.39,0,27.455,BTP082 - KR Market Junction,7.55,🔴 CRITICAL,12.972560405757417,77.57758053136375
2024-04-09,Tue,0,1,2,33.04,1,27.455,BTP082 - KR Market Junction,7.55,🔴 CRITICAL,12.972560405757417,77.57758053136375
2024-04-09,Tue,0,1,3,48.3,1,27.455,BTP082 - KR Market Junction,7.55,🔴 CRITICAL,12.972560405757417,77.57758053136375
2024-04-09,Tue,0,1,4,46.57,1,27.455,BTP082 - KR Market Junction,7.55,🔴 CRITICAL,12.972560405757417,77.57758053136375
2024-04-09,Tue,0,1,5,36.3,1,27.455,BTP082 - KR Market Junction,7.55,🔴 CRITICAL,12.972560405757417,77.57758053136375
2024-04-09,Tue,0,1,6,25.91,0,27.455,BTP082 - KR Market Junction,7.55,🔴 CRITICAL,12.972560405757417,77.57758053136375
2024-04-09,Tue,0,1,7,9.13,0,27.455,BTP082 - KR Market Junction,7.55,🔴 CRITICAL,12.972560405757417,77.57758053136375
2024-04-09,Tue,0,1,8,5.52,0,27.455,BTP082 - KR Market Junction,7.55,🔴 CRITICAL,12.972560405757417,77.57758053136375
2024-04-09,Tue,0,1,9,2.48,0,27.455,BTP082 - KR Market Junction,7.55,🔴 CRITICAL,12.972560405757417,77.57758053136375
2024-04-09,Tue,0,1,10,0.09,0,27.455,BTP082 - KR Market Junction,7.55,🔴 CRITICAL,12.972560405757417,77.57758053136375
2024-04-09,Tue,0,1,15,0.48,0,27.455,BTP082 - KR Market Junction,7.55,🔴 CRITICAL,12.972560405757417,77.57758053136375
2024-04-09,Tue,0,1,16,2.39,0,27.455,BTP082 - KR Market Junction,7.55,🔴 CRITICAL,12.972560405757417,77.57758053136375
2024-04-09,Tue,0,1,17,5.39,0,27.455,BTP082 - KR Market Junction,7.55,🔴 CRITICAL,12.972560405757417,77.57758053136375
2024-04-09,Tue,0,1,18,8.22,0,27.455,BTP082 - KR Market Junction,7.55,🔴 CRITICAL,12.972560405757417,77.57758053136375
2024-04-09,Tue,0,1,19,27.78,1,27.455,BTP082 - KR Market Junction,7.55,🔴 CRITICAL,12.972560405757417,77.57758053136375
2024-04-09,Tue,0,1,20,18.0,0,27.455,BTP082 - KR Market Junction,7.55,🔴 CRITICAL,12.972560405757417,77.57758053136375
2024-04-09,Tue,0,1,21,13.17,0,27.455,BTP082 - KR Market Junction,7.55,🔴 CRITICAL,12.972560405757417,77.57758053136375
2024-04-09,Tue,0,1,22,12.43,0,27.455,BTP082 - KR Market Junction,7.55,🔴 CRITICAL,12.972560405757417,77.57758053136375
2024-04-09,Tue,0,1,23,21.52,0,27.455,BTP082 - KR Market Junction,7.55,🔴 CRITICAL,12.972560405757417,77.57758053136375
2024-04-09,Tue,0,2,0,5.61,0,10.74,BTP051 - Safina Plaza Junction,7.16,🔴 CRITICAL,12.981558435246344,77.60910060846768
2024-04-09,Tue,0,2,1,2.83,0,10.74,BTP051 - Safina Plaza Junction,7.16,🔴 CRITICAL,12.981558435246344,77.60910060846768
2024-04-09,Tue,0,2,2,13.65,1,10.74,BTP051 - Safina Plaza Junction,7.16,🔴 CRITICAL,12.981558435246344,77.60910060846768
2024-04-09,Tue,0,2,3,13.87,1,10.74,BTP051 - Safina Plaza Junction,7.16,🔴 CRITICAL,12.981558435246344,77.60910060846768
2024-04-09,Tue,0,2,4,11.52,1,10.74,BTP051 - Safina Plaza Junction,7.16,🔴 CRITICAL,12.981558435246344,77.60910060846768
2024-04-09,Tue,0,2,5,13.17,1,10.74,BTP051 - Safina Plaza Junction,7.16,🔴 CRITICAL,12.981558435246344,77.60910060846768
2024-04-09,Tue,0,2,6,9.13,0,10.74,BTP051 - Safina Plaza Junction,7.16,🔴 CRITICAL,12.981558435246344,77.60910060846768
2024-04-09,Tue,0,2,7,3.57,0,10.74,BTP051 - Safina Plaza Junction,7.16,🔴 CRITICAL,12.981558435246344,77.60910060846768
2024-04-09,Tue,0,2,8,1.61,0,10.74,BTP051 - Safina Plaza Junction,7.16,🔴 CRITICAL,12.981558435246344,77.60910060846768
2024-04-09,Tue,0,2,9,1.61,0,10.74,BTP051 - Safina Plaza Junction,7.16,🔴 CRITICAL,12.981558435246344,77.60910060846768
2024-04-09,Tue,0,2,20,0.04,0,10.74,BTP051 - Safina Plaza Junction,7.16,🔴 CRITICAL,12.981558435246344,77.60910060846768
2024-04-09,Tue,0,2,22,0.91,0,10.74,BTP051 - Safina Plaza Junction,7.16,🔴 CRITICAL,12.981558435246344,77.60910060846768
2024-04-09,Tue,0,2,23,0.83,0,10.74,BTP051 - Safina Plaza Junction,7.16,🔴 CRITICAL,12.981558435246344,77.60910060846768
2024-04-09,Tue,0,3,1,0.48,0,0.83,No Junction,6.79,🟠 HIGH,12.995898332598609,77.61378794118329
2024-04-09,Tue,0,3,2,0.26,0,0.83,No Junction,6.79,🟠 HIGH,12.995898332598609,77.61378794118329
2024-04-09,Tue,0,3,3,0.22,0,0.83,No Junction,6.79,🟠 HIGH,12.995898332598609,77.61378794118329
2024-04-09,Tue,0,3,6,1.35,1,0.83,No Junction,6.79,🟠 HIGH,12.995898332598609,77.61378794118329
2024-04-09,Tue,0,3,7,0.7,0,0.83,No Junction,6.79,🟠 HIGH,12.995898332598609,77.61378794118329
2024-04-09,Tue,0,3,8,0.22,0,0.83,No Junction,6.79,🟠 HIGH,12.995898332598609,77.61378794118329
2024-04-09,Tue,0,3,9,1.96,1,0.83,No Junction,6.79,🟠 HIGH,12.995898332598609,77.61378794118329
2024-04-09,Tue,0,3,21,0.7,0,0.83,No Junction,6.79,🟠 HIGH,12.995898332598609,77.61378794118329
2024-04-09,Tue,0,3,22,0.83,1,0.83,No Junction,6.79,🟠 HIGH,12.995898332598609,77.61378794118329
2024-04-09,Tue,0,3,23,0.39,0,0.83,No Junction,6.79,🟠 HIGH,12.995898332598609,77.61378794118329
2024-04-09,Tue,0,4,0,6.87,1,6.35,BTP027 - Modi Bridge Junction,6.39,🟠 HIGH,12.999115306550756,77.54923401529413
2024-04-09,Tue,0,4,1,6.78,1,6.35,BTP027 - Modi Bridge Junction,6.39,🟠 HIGH,12.999115306550756,77.54923401529413
2024-04-09,Tue,0,4,2,9.17,1,6.35,BTP027 - Modi Bridge Junction,6.39,🟠 HIGH,12.999115306550756,77.54923401529413
2024-04-09,Tue,0,4,3,8.74,1,6.35,BTP027 - Modi Bridge Junction,6.39,🟠 HIGH,12.999115306550756,77.54923401529413
2024-04-09,Tue,0,4,4,7.09,1,6.35,BTP027 - Modi Bridge Junction,6.39,🟠 HIGH,12.999115306550756,77.54923401529413
2024-04-09,Tue,0,4,5,8.09,1,6.35,BTP027 - Modi Bridge Junction,6.39,🟠 HIGH,12.999115306550756,77.54923401529413
2024-04-09,Tue,0,4,6,4.61,0,6.35,BTP027 - Modi Bridge Junction,6.39,🟠 HIGH,12.999115306550756,77.54923401529413
2024-04-09,Tue,0,4,7,1.04,0,6.35,BTP027 - Modi Bridge Junction,6.39,🟠 HIGH,12.999115306550756,77.54923401529413
2024-04-09,Tue,0,4,8,0.65,0,6.35,BTP027 - Modi Bridge Junction,6.39,🟠 HIGH,12.999115306550756,77.54923401529413
2024-04-09,Tue,0,4,9,1.22,0,6.35,BTP027 - Modi Bridge Junction,6.39,🟠 HIGH,12.999115306550756,77.54923401529413
2024-04-09,Tue,0,4,12,0.04,0,6.35,BTP027 - Modi Bridge Junction,6.39,🟠 HIGH,12.999115306550756,77.54923401529413
2024-04-09,Tue,0,4,13,0.17,0,6.35,BTP027 - Modi Bridge Junction,6.39,🟠 HIGH,12.999115306550756,77.54923401529413
2024-04-09,Tue,0,4,19,0.3,0,6.35,BTP027 - Modi Bridge Junction,6.39,🟠 HIGH,12.999115306550756,77.54923401529413
2024-04-09,Tue,0,4,20,0.7,0,6.35,BTP027 - Modi Bridge Junction,6.39,🟠 HIGH,12.999115306550756,77.54923401529413
2024-04-09,Tue,0,4,21,3.04,0,6.35,BTP027 - Modi Bridge Junction,6.39,🟠 HIGH,12.999115306550756,77.54923401529413
2024-04-09,Tue,0,4,22,3.52,0,6.35,BTP027 - Modi Bridge Junction,6.39,🟠 HIGH,12.999115306550756,77.54923401529413
2024-04-09,Tue,0,4,23,5.61,0,6.35,BTP027 - Modi Bridge Junction,6.39,🟠 HIGH,12.999115306550756,77.54923401529413
2024-04-09,Tue,0,6,0,0.61,0,1.74,No Junction,8.06,🔴 CRITICAL,13.00845642664574,77.69540603055289
2024-04-09,Tue,0,6,1,0.35,0,1.74,No Junction,8.06,🔴 CRITICAL,13.00845642664574,77.69540603055289
2024-04-09,Tue,0,6,2,0.35,0,1.74,No Junction,8.06,🔴 CRITICAL,13.00845642664574,77.69540603055289
2024-04-09,Tue,0,6,3,0.65,0,1.74,No Junction,8.06,🔴 CRITICAL,13.00845642664574,77.69540603055289
2024-04-09,Tue,0,6,4,0.65,0,1.74,No Junction,8.06,🔴 CRITICAL,13.00845642664574,77.69540603055289
2024-04-09,Tue,0,6,5,0.87,0,1.74,No Junction,8.06,🔴 CRITICAL,13.00845642664574,77.69540603055289
2024-04-09,Tue,0,6,6,1.74,1,1.74,No Junction,8.06,🔴 CRITICAL,13.00845642664574,77.69540603055289
2024-04-09,Tue,0,6,7,0.74,0,1.74,No Junction,8.06,🔴 CRITICAL,13.00845642664574,77.69540603055289
2024-04-09,Tue,0,6,8,0.35,0,1.74,No Junction,8.06,🔴 CRITICAL,13.00845642664574,77.69540603055289
2024-04-09,Tue,0,6,11,0.04,0,1.74,No Junction,8.06,🔴 CRITICAL,13.00845642664574,77.69540603055289
2024-04-09,Tue,0,6,12,0.04,0,1.74,No Junction,8.06,🔴 CRITICAL,13.00845642664574,77.69540603055289
2024-04-09,Tue,0,6,13,0.17,0,1.74,No Junction,8.06,🔴 CRITICAL,13.00845642664574,77.69540603055289
2024-04-09,Tue,0,6,14,0.13,0,1.74,No Junction,8.06,🔴 CRITICAL,13.00845642664574,77.69540603055289
2024-04-09,Tue,0,6,15,0.13,0,1.74,No Junction,8.06,🔴 CRITICAL,13.00845642664574,77.69540603055289
2024-04-09,Tue,0,6,16,0.35,0,1.74,No Junction,8.06,🔴 CRITICAL,13.00845642664574,77.69540603055289
2024-04-09,Tue,0,6,17,0.3,0,1.74,No Junction,8.06,🔴 CRITICAL,13.00845642664574,77.69540603055289
2024-04-09,Tue,0,6,18,3.3,1,1.74,No Junction,8.06,🔴 CRITICAL,13.00845642664574,77.69540603055289
2024-04-09,Tue,0,6,19,4.17,1,1.74,No Junction,8.06,🔴 CRITICAL,13.00845642664574,77.69540603055289
2024-04-09,Tue,0,6,20,1.96,1,1.74,No Junction,8.06,🔴 CRITICAL,13.00845642664574,77.69540603055289
2024-04-09,Tue,0,6,21,0.17,0,1.74,No Junction,8.06,🔴 CRITICAL,13.00845642664574,77.69540603055289
2024-04-09,Tue,0,6,22,0.17,0,1.74,No Junction,8.06,🔴 CRITICAL,13.00845642664574,77.69540603055289
2024-04-09,Tue,0,6,23,0.65,0,1.74,No Junction,8.06,🔴 CRITICAL,13.00845642664574,77.69540603055289
2024-04-09,Tue,0,7,2,0.04,0,0.22,No Junction,6.79,🟠 HIGH,12.994618270388347,77.61544200728156
2024-04-09,Tue,0,7,3,0.04,0,0.22,No Junction,6.79,🟠 HIGH,12.994618270388347,77.61544200728156
2024-04-09,Tue,0,7,4,0.17,0,0.22,No Junction,6.79,🟠 HIGH,12.994618270388347,77.61544200728156
2024-04-09,Tue,0,7,5,0.7,1,0.22,No Junction,6.79,🟠 HIGH,12.994618270388347,77.61544200728156
2024-04-09,Tue,0,7,6,0.7,1,0.22,No Junction,6.79,🟠 HIGH,12.994618270388347,77.61544200728156
2024-04-09,Tue,0,7,7,0.61,1,0.22,No Junction,6.79,🟠 HIGH,12.994618270388347,77.61544200728156
2024-04-09,Tue,0,7,8,0.09,0,0.22,No Junction,6.79,🟠 HIGH,12.994618270388347,77.61544200728156
2024-04-09,Tue,0,7,22,0.04,0,0.22,No Junction,6.79,🟠 HIGH,12.994618270388347,77.61544200728156
2024-04-09,Tue,0,8,0,0.09,0,0.7,No Junction,7.19,🔴 CRITICAL,12.91248429199305,77.63472577393155
2024-04-09,Tue,0,8,1,0.09,0,0.7,No Junction,7.19,🔴 CRITICAL,12.91248429199305,77.63472577393155
2024-04-09,Tue,0,8,4,0.09,0,0.7,No Junction,7.19,🔴 CRITICAL,12.91248429199305,77.63472577393155
2024-04-09,Tue,0,8,5,0.04,0,0.7,No Junction,7.19,🔴 CRITICAL,12.91248429199305,77.63472577393155
2024-04-09,Tue,0,8,6,0.35,0,0.7,No Junction,7.19,🔴 CRITICAL,12.91248429199305,77.63472577393155
2024-04-09,Tue,0,8,7,0.74,1,0.7,No Junction,7.19,🔴 CRITICAL,12.91248429199305,77.63472577393155
2024-04-09,Tue,0,8,8,0.57,0,0.7,No Junction,7.19,🔴 CRITICAL,12.91248429199305,77.63472577393155
2024-04-09,Tue,0,8,9,0.35,0,0.7,No Junction,7.19,🔴 CRITICAL,12.91248429199305,77.63472577393155
2024-04-09,Tue,0,8,21,0.65,0,0.7,No Junction,7.19,🔴 CRITICAL,12.91248429199305,77.63472577393155
2024-04-09,Tue,0,8,22,0.26,0,0.7,No Junction,7.19,🔴 CRITICAL,12.91248429199305,77.63472577393155
2024-04-09,Tue,0,9,2,0.04,0,0.48,No Junction,6.42,🟠 HIGH,12.899685732718794,77.67546777671959
2024-04-09,Tue,0,9,4,0.04,0,0.48,No Junction,6.42,🟠 HIGH,12.899685732718794,77.67546777671959
2024-04-09,Tue,0,9,5,0.04,0,0.48,No Junction,6.42,🟠 HIGH,12.899685732718794,77.67546777671959
2024-04-09,Tue,0,9,6,0.13,0,0.48,No Junction,6.42,🟠 HIGH,12.899685732718794,77.67546777671959
2024-04-09,Tue,0,9,8,0.13,0,0.48,No Junction,6.42,🟠 HIGH,12.899685732718794,77.67546777671959
2024-04-09,Tue,0,9,9,0.09,0,0.48,No Junction,6.42,🟠 HIGH,12.899685732718794,77.67546777671959
2024-04-09,Tue,0,9,11,0.04,0,0.48,No Junction,6.42,🟠 HIGH,12.899685732718794,77.67546777671959
2024-04-09,Tue,0,9,19,0.09,0,0.48,No Junction,6.42,🟠 HIGH,12.899685732718794,77.67546777671959
2024-04-09,Tue,0,9,20,0.48,1,0.48,No Junction,6.42,🟠 HIGH,12.899685732718794,77.67546777671959
2024-04-09,Tue,0,9,21,0.09,0,0.48,No Junction,6.42,🟠 HIGH,12.899685732718794,77.67546777671959
2024-04-09,Tue,0,10,0,6.43,0,8.915,No Junction,6.81,🟠 HIGH,12.933166445279118,77.69001657925574
2024-04-09,Tue,0,10,1,6.04,0,8.915,No Junction,6.81,🟠 HIGH,12.933166445279118,77.69001657925574
2024-04-09,Tue,0,10,2,13.13,1,8.915,No Junction,6.81,🟠 HIGH,12.933166445279118,77.69001657925574
2024-04-09,Tue,0,10,3,17.61,1,8.915,No Junction,6.81,🟠 HIGH,12.933166445279118,77.69001657925574
2024-04-09,Tue,0,10,4,7.26,0,8.915,No Junction,6.81,🟠 HIGH,12.933166445279118,77.69001657925574
2024-04-09,Tue,0,10,5,4.87,0,8.915,No Junction,6.81,🟠 HIGH,12.933166445279118,77.69001657925574
2024-04-09,Tue,0,10,6,1.96,0,8.915,No Junction,6.81,🟠 HIGH,12.933166445279118,77.69001657925574
2024-04-09,Tue,0,10,7,0.3,0,8.915,No Junction,6.81,🟠 HIGH,12.933166445279118,77.69001657925574
2024-04-09,Tue,0,10,8,0.57,0,8.915,No Junction,6.81,🟠 HIGH,12.933166445279118,77.69001657925574
2024-04-09,Tue,0,10,9,0.04,0,8.915,No Junction,6.81,🟠 HIGH,12.933166445279118,77.69001657925574
2024-04-09,Tue,0,10,19,0.35,0,8.915,No Junction,6.81,🟠 HIGH,12.933166445279118,77.69001657925574
2024-04-09,Tue,0,10,20,0.87,0,8.915,No Junction,6.81,🟠 HIGH,12.933166445279118,77.69001657925574
2024-04-09,Tue,0,10,21,3.0,0,8.915,No Junction,6.81,🟠 HIGH,12.933166445279118,77.69001657925574
2024-04-09,Tue,0,10,22,2.57,0,8.915,No Junction,6.81,🟠 HIGH,12.933166445279118,77.69001657925574
2024-04-09,Tue,0,10,23,8.74,0,8.915,No Junction,6.81,🟠 HIGH,12.933166445279118,77.69001657925574
2024-04-09,Tue,0,11,0,0.3,1,0.3,BTP034 - LRDE Junction,5.43,🟠 HIGH,12.98877580173516,77.5921577615872
2024-04-09,Tue,0,11,1,0.22,0,0.3,BTP034 - LRDE Junction,5.43,🟠 HIGH,12.98877580173516,77.5921577615872
2024-04-09,Tue,0,11,2,0.09,0,0.3,BTP034 - LRDE Junction,5.43,🟠 HIGH,12.98877580173516,77.5921577615872
2024-04-09,Tue,0,11,3,0.17,0,0.3,BTP034 - LRDE Junction,5.43,🟠 HIGH,12.98877580173516,77.5921577615872
2024-04-09,Tue,0,11,4,0.09,0,0.3,BTP034 - LRDE Junction,5.43,🟠 HIGH,12.98877580173516,77.5921577615872
2024-04-09,Tue,0,11,5,0.04,0,0.3,BTP034 - LRDE Junction,5.43,🟠 HIGH,12.98877580173516,77.5921577615872
2024-04-09,Tue,0,11,20,0.04,0,0.3,BTP034 - LRDE Junction,5.43,🟠 HIGH,12.98877580173516,77.5921577615872
2024-04-09,Tue,0,11,21,0.04,0,0.3,BTP034 - LRDE Junction,5.43,🟠 HIGH,12.98877580173516,77.5921577615872
2024-04-09,Tue,0,11,22,0.09,0,0.3,BTP034 - LRDE Junction,5.43,🟠 HIGH,12.98877580173516,77.5921577615872
2024-04-09,Tue,0,11,23,0.3,1,0.3,BTP034 - LRDE Junction,5.43,🟠 HIGH,12.98877580173516,77.5921577615872
2024-04-09,Tue,0,12,0,0.04,0,0.13,No Junction,4.87,🟠 HIGH,12.916413119,77.651721976
2024-04-09,Tue,0,12,1,0.04,0,0.13,No Junction,4.87,🟠 HIGH,12.916413119,77.651721976
2024-04-09,Tue,0,12,4,0.04,0,0.13,No Junction,4.87,🟠 HIGH,12.916413119,77.651721976
2024-04-09,Tue,0,12,5,0.22,1,0.13,No Junction,4.87,🟠 HIGH,12.916413119,77.651721976
2024-04-09,Tue,0,12,6,0.04,0,0.13,No Junction,4.87,🟠 HIGH,12.916413119,77.651721976
2024-04-09,Tue,0,12,7,0.09,0,0.13,No Junction,4.87,🟠 HIGH,12.916413119,77.651721976
2024-04-09,Tue,0,12,21,0.09,0,0.13,No Junction,4.87,🟠 HIGH,12.916413119,77.651721976
2024-04-09,Tue,0,12,23,0.04,0,0.13,No Junction,4.87,🟠 HIGH,12.916413119,77.651721976
2024-04-09,Tue,0,13,3,0.43,0,0.77,No Junction,4.56,🟠 HIGH,12.996316711153844,77.56314304903846
2024-04-09,Tue,0,13,4,0.78,1,0.77,No Junction,4.56,🟠 HIGH,12.996316711153844,77.56314304903846
2024-04-09,Tue,0,13,5,0.96,1,0.77,No Junction,4.56,🟠 HIGH,12.996316711153844,77.56314304903846
2024-04-09,Tue,0,13,6,0.26,0,0.77,No Junction,4.56,🟠 HIGH,12.996316711153844,77.56314304903846
2024-04-09,Tue,0,13,7,0.39,0,0.77,No Junction,4.56,🟠 HIGH,12.996316711153844,77.56314304903846
2024-04-09,Tue,0,13,8,0.09,0,0.77,No Junction,4.56,🟠 HIGH,12.996316711153844,77.56314304903846
2024-04-09,Tue,0,13,18,0.04,0,0.77,No Junction,4.56,🟠 HIGH,12.996316711153844,77.56314304903846
2024-04-09,Tue,0,13,22,0.26,0,0.77,No Junction,4.56,🟠 HIGH,12.996316711153844,77.56314304903846
2024-04-09,Tue,0,13,23,0.39,0,0.77,No Junction,4.56,🟠 HIGH,12.996316711153844,77.56314304903846
2024-04-09,Tue,0,14,0,0.7,0,0.74,No Junction,6.24,🟠 HIGH,12.969737573720368,77.64021717511851
2024-04-09,Tue,0,14,1,0.26,0,0.74,No Junction,6.24,🟠 HIGH,12.969737573720368,77.64021717511851
2024-04-09,Tue,0,14,2,0.74,1,0.74,No Junction,6.24,🟠 HIGH,12.969737573720368,77.64021717511851
2024-04-09,Tue,0,14,3,0.48,0,0.74,No Junction,6.24,🟠 HIGH,12.969737573720368,77.64021717511851
2024-04-09,Tue,0,14,4,0.3,0,0.74,No Junction,6.24,🟠 HIGH,12.969737573720368,77.64021717511851
2024-04-09,Tue,0,14,5,0.13,0,0.74,No Junction,6.24,🟠 HIGH,12.969737573720368,77.64021717511851
2024-04-09,Tue,0,14,6,0.17,0,0.74,No Junction,6.24,🟠 HIGH,12.969737573720368,77.64021717511851
2024-04-09,Tue,0,14,7,0.04,0,0.74,No Junction,6.24,🟠 HIGH,12.969737573720368,77.64021717511851
2024-04-09,Tue,0,14,9,0.04,0,0.74,No Junction,6.24,🟠 HIGH,12.969737573720368,77.64021717511851
2024-04-09,Tue,0,14,13,0.04,0,0.74,No Junction,6.24,🟠 HIGH,12.969737573720368,77.64021717511851
2024-04-09,Tue,0,14,22,0.04,0,0.74,No Junction,6.24,🟠 HIGH,12.969737573720368,77.64021717511851
2024-04-09,Tue,0,14,23,0.61,0,0.74,No Junction,6.24,🟠 HIGH,12.969737573720368,77.64021717511851
2024-04-09,Tue,0,15,0,0.09,0,0.83,No Junction,7.18,🔴 CRITICAL,13.005707236823016,77.68581993923993
2024-04-09,Tue,0,15,1,0.3,0,0.83,No Junction,7.18,🔴 CRITICAL,13.005707236823016,77.68581993923993
2024-04-09,Tue,0,15,2,2.04,1,0.83,No Junction,7.18,🔴 CRITICAL,13.005707236823016,77.68581993923993
2024-04-09,Tue,0,15,3,1.48,1,0.83,No Junction,7.18,🔴 CRITICAL,13.005707236823016,77.68581993923993
2024-04-09,Tue,0,15,4,1.09,1,0.83,No Junction,7.18,🔴 CRITICAL,13.005707236823016,77.68581993923993
2024-04-09,Tue,0,15,5,1.74,1,0.83,No Junction,7.18,🔴 CRITICAL,13.005707236823016,77.68581993923993
2024-04-09,Tue,0,15,6,0.78,0,0.83,No Junction,7.18,🔴 CRITICAL,13.005707236823016,77.68581993923993
2024-04-09,Tue,0,15,7,0.57,0,0.83,No Junction,7.18,🔴 CRITICAL,13.005707236823016,77.68581993923993
2024-04-09,Tue,0,15,8,0.35,0,0.83,No Junction,7.18,🔴 CRITICAL,13.005707236823016,77.68581993923993
2024-04-09,Tue,0,15,9,0.09,0,0.83,No Junction,7.18,🔴 CRITICAL,13.005707236823016,77.68581993923993
2024-04-09,Tue,0,15,18,0.22,0,0.83,No Junction,7.18,🔴 CRITICAL,13.005707236823016,77.68581993923993
2024-04-09,Tue,0,15,19,0.96,1,0.83,No Junction,7.18,🔴 CRITICAL,13.005707236823016,77.68581993923993
2024-04-09,Tue,0,15,20,0.78,0,0.83,No Junction,7.18,🔴 CRITICAL,13.005707236823016,77.68581993923993
2024-04-09,Tue,0,15,22,0.13,0,0.83,No Junction,7.18,🔴 CRITICAL,13.005707236823016,77.68581993923993
2024-04-09,Tue,0,15,23,0.52,0,0.83,No Junction,7.18,🔴 CRITICAL,13.005707236823016,77.68581993923993
2024-04-09,Tue,0,16,0,0.74,0,1.3,No Junction,7.12,🔴 CRITICAL,12.939198529631184,77.69653662461724
2024-04-09,Tue,0,16,1,0.17,0,1.3,No Junction,7.12,🔴 CRITICAL,12.939198529631184,77.69653662461724
2024-04-09,Tue,0,16,2,1.52,1,1.3,No Junction,7.12,🔴 CRITICAL,12.939198529631184,77.69653662461724
2024-04-09,Tue,0,16,3,5.48,1,1.3,No Junction,7.12,🔴 CRITICAL,12.939198529631184,77.69653662461724
2024-04-09,Tue,0,16,4,4.26,1,1.3,No Junction,7.12,🔴 CRITICAL,12.939198529631184,77.69653662461724
2024-04-09,Tue,0,16,5,1.0,0,1.3,No Junction,7.12,🔴 CRITICAL,12.939198529631184,77.69653662461724
2024-04-09,Tue,0,16,6,1.26,0,1.3,No Junction,7.12,🔴 CRITICAL,12.939198529631184,77.69653662461724
2024-04-09,Tue,0,16,7,0.13,0,1.3,No Junction,7.12,🔴 CRITICAL,12.939198529631184,77.69653662461724
2024-04-09,Tue,0,16,8,0.09,0,1.3,No Junction,7.12,🔴 CRITICAL,12.939198529631184,77.69653662461724
2024-04-09,Tue,0,16,21,0.17,0,1.3,No Junction,7.12,🔴 CRITICAL,12.939198529631184,77.69653662461724
2024-04-09,Tue,0,16,22,1.7,1,1.3,No Junction,7.12,🔴 CRITICAL,12.939198529631184,77.69653662461724
2024-04-09,Tue,0,16,23,1.43,1,1.3,No Junction,7.12,🔴 CRITICAL,12.939198529631184,77.69653662461724
2024-04-09,Tue,0,17,0,0.3,0,1.1749999999999998,No Junction,7.53,🔴 CRITICAL,12.841908540358864,77.64580244145084
2024-04-09,Tue,0,17,1,0.48,0,1.1749999999999998,No Junction,7.53,🔴 CRITICAL,12.841908540358864,77.64580244145084
2024-04-09,Tue,0,17,2,0.22,0,1.1749999999999998,No Junction,7.53,🔴 CRITICAL,12.841908540358864,77.64580244145084
2024-04-09,Tue,0,17,3,0.17,0,1.1749999999999998,No Junction,7.53,🔴 CRITICAL,12.841908540358864,77.64580244145084
2024-04-09,Tue,0,17,4,0.57,0,1.1749999999999998,No Junction,7.53,🔴 CRITICAL,12.841908540358864,77.64580244145084
2024-04-09,Tue,0,17,5,0.43,0,1.1749999999999998,No Junction,7.53,🔴 CRITICAL,12.841908540358864,77.64580244145084
2024-04-09,Tue,0,17,6,2.0,1,1.1749999999999998,No Junction,7.53,🔴 CRITICAL,12.841908540358864,77.64580244145084
2024-04-09,Tue,0,17,7,4.57,1,1.1749999999999998,No Junction,7.53,🔴 CRITICAL,12.841908540358864,77.64580244145084
2024-04-09,Tue,0,17,8,1.7,1,1.1749999999999998,No Junction,7.53,🔴 CRITICAL,12.841908540358864,77.64580244145084
2024-04-09,Tue,0,17,20,0.22,0,1.1749999999999998,No Junction,7.53,🔴 CRITICAL,12.841908540358864,77.64580244145084
2024-04-09,Tue,0,17,21,0.3,0,1.1749999999999998,No Junction,7.53,🔴 CRITICAL,12.841908540358864,77.64580244145084
2024-04-09,Tue,0,17,22,0.09,0,1.1749999999999998,No Junction,7.53,🔴 CRITICAL,12.841908540358864,77.64580244145084
2024-04-09,Tue,0,18,0,2.65,1,2.39,BTP032 - Windsor Circle,6.5,🟠 HIGH,12.992640398691904,77.58887211505414
